object_id,common_name,latin_name,genus,genus_source,dbh_in,height_ft,spread_ft,latitude,longitude,nearest_street,block,block_distance_ft,global_id
619,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,6,20,10,41.8894551,-87.8048998,N HARLEM AVE,400 N HARLEM AVE,52.5,98ca3328-aa0c-4469-91a6-a92ea48d80e5
620,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,6,20,10,41.8894899,-87.8049029,N HARLEM AVE,400 N HARLEM AVE,51.9,ec6bb85d-9c60-451d-99fb-f32973a85196
621,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,7,20,10,41.8895309,-87.8049034,N HARLEM AVE,400 N HARLEM AVE,52.1,3c0a63dc-5c6a-4257-bca5-6ba6fb56d068
622,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,7,20,10,41.8895656,-87.8049055,N HARLEM AVE,400 N HARLEM AVE,51.8,4a3f7d5a-0b03-40be-900c-42c926577387
623,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,4,10,5,41.8896066,-87.8049057,N HARLEM AVE,400 N HARLEM AVE,52.1,3e7dcfdf-b191-4fc4-9d83-9284c8c890dd
624,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,5,10,5,41.8896497,-87.8049075,N HARLEM AVE,400 N HARLEM AVE,51.9,07b08fbd-27c6-4d1b-bc8b-98b515923b7b
625,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,16,40,30,41.9036355,-87.7841123,N RIDGELAND AVE,900 N RIDGELAND AVE,25.8,a68e81d2-98bd-4cde-8d2c-c1659abeae08
626,OAK-ENGLISH,Quercus robur,Quercus,latin,9,20,20,41.9035548,-87.784113,N RIDGELAND AVE,900 N RIDGELAND AVE,25.1,6ed7c2e4-b2ec-4a55-bdd5-221affffab1b
630,MAPLE-RED,Acer rubrum,Acer,latin,21,40,30,41.9033183,-87.7841043,N RIDGELAND AVE,900 N RIDGELAND AVE,25.9,021781d0-de41-42b8-97c7-84e29469b5c9
631,LINDEN-AMERICAN,Tilia americana,Tilia,latin,14,30,20,41.9032292,-87.7841023,N RIDGELAND AVE,900 N RIDGELAND AVE,25.9,1328fb9b-437d-4933-b92b-d566b4a5cef9
632,HACKBERRY,Celtis occidentalis,Celtis,latin,20,30,30,41.9031425,-87.7840956,N RIDGELAND AVE,900 N RIDGELAND AVE,27.1,66c01a35-451c-4a87-9393-b462233ffb05
634,MAPLE-NORWAY,Acer platanoides,Acer,latin,12,30,20,41.9029573,-87.7840907,N RIDGELAND AVE,900 N RIDGELAND AVE,26.9,551194a4-7df4-4e7b-aa2c-490b0d36f697
635,CATALPA,Catalpa speciosa,Catalpa,latin,12,20,20,41.9027762,-87.7840633,N RIDGELAND AVE,900 N RIDGELAND AVE,32.7,90b3203e-dd0f-49ee-9767-3ade0a054763
636,GINKGO,Ginkgo biloba,Ginkgo,latin,7,30,10,41.9026781,-87.7840627,N RIDGELAND AVE,900 N RIDGELAND AVE,32.1,4a3943c2-1edd-41f2-8525-516fc575e4d9
637,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,9,20,20,41.9025822,-87.7840564,N RIDGELAND AVE,900 N RIDGELAND AVE,33.1,08f1234b-403a-44b5-b734-517fbd212195
638,MAPLE-NORWAY,Acer platanoides,Acer,latin,11,20,20,41.9024822,-87.7840717,N RIDGELAND AVE,900 N RIDGELAND AVE,29.8,1bfe55c5-473b-486c-8092-2b8568bd1e82
639,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,24,50,30,41.9024538,-87.7840693,N RIDGELAND AVE,900 N RIDGELAND AVE,30.7,9a5167bf-9861-4007-aeaf-28e65bd01fdc
640,MAPLE-SILVER,Acer saccharinum,Acer,latin,23,50,30,41.9024152,-87.7840706,N RIDGELAND AVE,900 N RIDGELAND AVE,30.6,87d61792-7641-4e34-be2e-68ae863b1e25
641,OAK-ENGLISH,Quercus robur,Quercus,latin,10,30,10,41.9021495,-87.7840435,N RIDGELAND AVE,900 N RIDGELAND AVE,40.1,420bcec5-80ef-4257-9d0e-1a8d39902638
642,OAK-WHITE,Quercus alba,Quercus,latin,3,10,5,41.9022511,-87.7842634,N RIDGELAND AVE,900 N RIDGELAND AVE,20.4,ec35036d-434a-4da5-8658-98cd5c5cbb39
644,DAWN REDWOOD,Quercus macrocarpa,Quercus,latin,4,20,5,41.9024592,-87.7842679,N RIDGELAND AVE,900 N RIDGELAND AVE,23.3,af7486d3-8e67-4f59-88d2-ba6d010e2c49
645,OAK-BURR,Quercus macrocarpa,Quercus,latin,4,10,5,41.9025397,-87.7842712,N RIDGELAND AVE,900 N RIDGELAND AVE,24.8,b700d949-11c6-464d-86da-1ebe6912c71b
647,OAK-ENGLISH,Quercus robur,Quercus,latin,14,30,20,41.9028,-87.7842756,N RIDGELAND AVE,900 N RIDGELAND AVE,24.6,ee3ae1df-8c61-41cf-ab6e-fe4de541295a
649,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,18,40,40,41.9029653,-87.7842834,N RIDGELAND AVE,900 N RIDGELAND AVE,25.3,e2b292ad-8eb0-446f-98ae-05701cc4c8a0
652,HACKBERRY,Celtis occidentalis,Celtis,latin,12,30,20,41.903374,-87.7842975,N RIDGELAND AVE,900 N RIDGELAND AVE,26.2,753f7735-2f01-4cf9-9375-4a2752a735f3
653,HACKBERRY,Celtis occidentalis,Celtis,latin,12,20,20,41.9035137,-87.7842946,N RIDGELAND AVE,900 N RIDGELAND AVE,24.5,ad4748c4-29a0-4536-9755-aa9090d5edb6
654,ELM-AMERICAN,Ulmus americana,Ulmus,latin,26,60,30,41.9035838,-87.784297,N RIDGELAND AVE,900 N RIDGELAND AVE,24.7,3e916e7e-93a3-4ecf-86b0-51fd03a1bf1c
655,LINDEN-AMERICAN,Tilia americana,Tilia,latin,14,30,20,41.9036718,-87.7843089,N RIDGELAND AVE,900 N RIDGELAND AVE,27.3,382dc899-0ae1-4f63-9598-5102bb62bf36
656,MAPLE-NORWAY,Acer platanoides,Acer,latin,5,10,10,41.9019159,-87.7865349,DIVISION ST,400 DIVISION ST,25.0,0229295a-8e9f-4ea8-bca4-e7b489a5a570
657,HACKBERRY,Celtis occidentalis,Celtis,latin,11,30,20,41.9019202,-87.7863849,DIVISION ST,400 DIVISION ST,25.8,a530c01a-9a88-49c2-b491-5716a26da2ac
658,LILAC-TREE,Syringia reticulata 'Ivory Silk',Syringia,latin,3,10,5,41.9019217,-87.7862491,DIVISION ST,400 DIVISION ST,25.6,baf0755d-ea22-448c-b281-fb08046b75fa
659,BALDCYPRESS,Taxodium distichum,Taxodium,latin,7,20,10,41.9019218,-87.7861185,DIVISION ST,400 DIVISION ST,24.9,326a5370-de5c-4202-992e-5f263699e70a
660,BALDCYPRESS,Taxodium distichum,Taxodium,latin,10,20,10,41.9019236,-87.7859592,DIVISION ST,400 DIVISION ST,24.6,6f734e82-1554-4848-b8d6-fbc6a1a8f80d
661,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,12,30,20,41.9019293,-87.7857544,DIVISION ST,400 DIVISION ST,25.6,d256df1a-8338-4944-a8dc-6d17fac57436
662,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,26,40,50,41.9019306,-87.7855249,DIVISION ST,400 DIVISION ST,24.4,91fc1d34-152a-44bf-8b8c-5bc4066f1121
663,GINKGO,Ginkgo biloba,Ginkgo,latin,20,40,30,41.9019366,-87.7852945,DIVISION ST,400 DIVISION ST,24.4,7e8e11e7-f7cc-4dae-8d1d-ff9d90e159bd
664,OAK-RED,Quercus rubra,Quercus,latin,18,30,30,41.9019098,-87.786984,DIVISION ST,400 DIVISION ST,26.0,e9f4b5ca-1d99-46df-b481-50c3f8ae9383
665,KENTUCKY COFFEETREE,Gymnocladus dioicus,Gymnocladus,latin,7,20,20,41.9019086,-87.7871664,DIVISION ST,400 DIVISION ST,26.8,c3fb496c-39d5-4ec5-9239-8622bf7cdc95
666,HACKBERRY,Celtis occidentalis,Celtis,latin,13,30,20,41.9018971,-87.7873495,DIVISION ST,400 DIVISION ST,23.7,8dbae816-85b8-4ffa-b9f9-1b473de59b31
667,ELM-HYBRID,Ulmus 'Morton Glossy',Ulmus,latin,15,30,20,41.9018956,-87.7874745,DIVISION ST,400 DIVISION ST,23.9,7fa75549-ae10-415d-8f17-42df5f933e71
668,ELM-HYBRID,Ulmus 'Morton',Ulmus,latin,10,20,20,41.9018911,-87.788113,DIVISION ST,400 DIVISION ST,26.0,2812eb73-98a0-4fe8-b422-1ad138798d41
669,BLACK LOCUST,Robinia pseudoacacia,Robinia,latin,8,20,10,41.9018942,-87.7879114,DIVISION ST,400 DIVISION ST,26.0,e351f5dd-5105-4ad5-8c79-b9366cf596f4
672,MAPLE-BLACK,Acer nigrum,Acer,latin,5,20,20,41.9021009,-87.7868542,N ELMWOOD AVE,900 N ELMWOOD AVE,25.4,fb4466c2-4ff3-45a6-b1dd-adbb040f7c94
674,PEAR-CALLERY,Pyrus calleryana,Pyrus,latin,14,30,20,41.9019542,-87.7866446,N ELMWOOD AVE,900 N ELMWOOD AVE,30.2,53cb09f5-40cb-4d90-a45f-c122ee17a84b
675,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,19,40,30,41.9020284,-87.7866233,N ELMWOOD AVE,900 N ELMWOOD AVE,36.6,c55b867d-a20a-4429-a5b9-d17e0ac47afc
677,APPLE-CRAB SPP,Malus spp,Malus,latin,15,10,20,41.9022326,-87.7866326,N ELMWOOD AVE,900 N ELMWOOD AVE,35.9,d206ed0c-bce8-4115-8a2d-5eab36fec93f
678,TULIPTREE,Liriodendron tulipifera,Liriodendron,latin,10,20,10,41.9022866,-87.7866431,N ELMWOOD AVE,900 N ELMWOOD AVE,33.5,c03d0ff7-1331-4366-b309-e5f07ad312f8
679,LINDEN-AMERICAN,Tilia americana,Tilia,latin,20,30,30,41.9023587,-87.7866413,N ELMWOOD AVE,900 N ELMWOOD AVE,34.7,bfddc368-57a9-494e-9f01-af2fe1e2f5b6
680,OAK-ENGLISH,Quercus robur,Quercus,latin,6,20,10,41.9024345,-87.7866457,N ELMWOOD AVE,900 N ELMWOOD AVE,34.2,374b5e40-45c4-4e62-b1b9-76dac55a1ec9
682,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,17,30,30,41.9026058,-87.7866484,N ELMWOOD AVE,900 N ELMWOOD AVE,35.0,4b50b220-aa92-4da5-8fb0-fa86877a1801
683,SUMAC,Rhus glabra,Rhus,latin,4,10,10,41.9026833,-87.7866581,N ELMWOOD AVE,900 N ELMWOOD AVE,33.1,947852be-1739-479a-bd8f-577592af2e2e
684,CATALPA,Catalpa speciosa,Catalpa,latin,12,20,20,41.9027136,-87.7866618,N ELMWOOD AVE,900 N ELMWOOD AVE,32.3,ce6d486a-5c91-4ef7-a772-bc307c0facdc
686,OAK-RED,Quercus rubra,Quercus,latin,16,30,20,41.9028748,-87.7866748,N ELMWOOD AVE,900 N ELMWOOD AVE,30.3,42d07dcd-1b8b-463a-bada-9928ebc0c8d0
687,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,15,30,30,41.9029568,-87.786686,N ELMWOOD AVE,900 N ELMWOOD AVE,28.0,22f8b2bd-f77a-4916-9392-404ca0e0d9ed
688,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,16,30,30,41.903032,-87.7866976,N ELMWOOD AVE,900 N ELMWOOD AVE,25.5,0bb1119a-635a-44e3-b997-1a8e3e4bf11c
689,MAPLE-NORWAY,Acer platanoides,Acer,latin,15,30,30,41.9032058,-87.7867065,N ELMWOOD AVE,900 N ELMWOOD AVE,24.5,db1e61ad-4857-455e-abd1-69a047407af8
690,MAPLE-NORWAY,Acer platanoides,Acer,latin,18,30,30,41.9032985,-87.7866863,N ELMWOOD AVE,900 N ELMWOOD AVE,30.8,7202c791-d458-402e-9740-17e6783b2807
691,MAPLE-NORWAY,Acer platanoides,Acer,latin,16,30,30,41.9034012,-87.7866998,N ELMWOOD AVE,900 N ELMWOOD AVE,28.0,23c099a8-d167-4e91-b991-a7a06df2f378
692,MAPLE-NORWAY,Acer platanoides,Acer,latin,16,30,30,41.9034939,-87.7866953,N ELMWOOD AVE,900 N ELMWOOD AVE,30.0,843743dc-557e-4a0e-879f-bdb0b12aa774
694,ELM-HYBRID,Ulmus 'Homestead',Ulmus,latin,24,50,30,41.9022522,-87.7868551,N ELMWOOD AVE,900 N ELMWOOD AVE,24.3,860baf05-8a81-4f41-9277-7ed96f4901ba
695,MAPLE-RED,Acer rubrum,Acer,latin,33,60,40,41.9023095,-87.7868562,N ELMWOOD AVE,900 N ELMWOOD AVE,24.1,a90f9dae-c964-4c58-b818-89f3552d5d0f
698,MAPLE-SILVER,Acer saccharinum,Acer,latin,47,70,50,41.9025312,-87.7868762,N ELMWOOD AVE,900 N ELMWOOD AVE,27.5,dcdb0725-960d-4885-831f-94a27806951b
700,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,28,50,50,41.9028422,-87.7868761,N ELMWOOD AVE,900 N ELMWOOD AVE,24.6,6592d577-c3bb-4b7a-b397-5623cabd42d2
701,OAK-RED,Quercus rubra,Quercus,latin,23,50,30,41.9029369,-87.7868808,N ELMWOOD AVE,900 N ELMWOOD AVE,25.0,a4f3b131-d0ca-48fb-af10-c0009d06a97c
702,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,31,50,60,41.9030384,-87.7868839,N ELMWOOD AVE,900 N ELMWOOD AVE,25.0,fb71d27d-9f86-440f-8532-884626d14d8c
704,MAPLE-FREEMAN,Acer x freemanii 'Jeffersred',Acer,latin,22,50,40,41.9033593,-87.786893,N ELMWOOD AVE,900 N ELMWOOD AVE,24.8,e6bb7f6c-3cc4-43f5-9191-e349c1e88153
705,LINDEN-AMERICAN,Tilia americana,Tilia,latin,22,40,30,41.9034678,-87.7868973,N ELMWOOD AVE,900 N ELMWOOD AVE,25.1,bc8abf90-c406-45cb-a6d5-9bae2de5896d
706,OAK-BURR,Quercus macrocarpa,Quercus,latin,12,30,20,41.9035521,-87.7869042,N ELMWOOD AVE,900 N ELMWOOD AVE,26.2,521201c5-8361-4f8b-8dd7-257942d86b1e
707,LILAC-TREE,Syringia pekinensis 'DTR',Syringia,latin,6,10,20,41.9036393,-87.7869046,N ELMWOOD AVE,900 N ELMWOOD AVE,25.6,d82a5d48-a0e5-4e22-8a44-1b3e407ccb42
708,OAK-CHINKQUAPIN,Quercus muehlenbergii,Quercus,latin,9,20,10,41.9038175,-87.786951,BERKSHIRE ST,400 BERKSHIRE ST,21.7,a3d9503d-b144-40d1-8e2d-5ff3a6ffb325
711,TULIPTREE,Liriodendron tulipifera,Liriodendron,latin,25,60,30,41.9038257,-87.7865287,BERKSHIRE ST,400 BERKSHIRE ST,21.8,1598a342-daff-4567-b2c5-19fc28ee96a0
712,MAPLE-NORWAY,Acer platanoides,Acer,latin,24,40,30,41.9038269,-87.7863962,BERKSHIRE ST,400 BERKSHIRE ST,21.3,953355c6-335b-4bd9-a29e-a57b1316f694
713,OAK-PIN,Quercus palustris,Quercus,latin,33,60,50,41.9038295,-87.7861878,BERKSHIRE ST,400 BERKSHIRE ST,21.0,43b02c1a-3390-4db7-b91f-8e6babb71bdb
714,HACKBERRY,Celtis occidentalis,Celtis,latin,24,40,40,41.9038359,-87.7860282,BERKSHIRE ST,400 BERKSHIRE ST,22.5,d3469d0f-83e7-43d8-a557-320bd0490a8a
717,HACKBERRY,Celtis occidentalis,Celtis,latin,10,20,20,41.9038439,-87.7854755,BERKSHIRE ST,400 BERKSHIRE ST,22.3,7626867f-8c14-4c3b-bdfd-9c1d71893f36
718,MAPLE-SILVER,Acer saccharinum,Acer,latin,35,70,40,41.9038434,-87.7853127,BERKSHIRE ST,400 BERKSHIRE ST,21.1,c356423a-a3a7-49bd-9191-f2a381e187d7
719,ELM-HYBRID,Ulmus 'Frontier',Ulmus,latin,12,20,20,41.9038468,-87.7851159,BERKSHIRE ST,400 BERKSHIRE ST,21.3,8bf00c2d-9d44-49d2-8bf9-d440a922eb45
720,LILAC-TREE,Syringia reticulata 'Ivory Silk',Syringia,latin,5,10,10,41.9038488,-87.7849354,BERKSHIRE ST,400 BERKSHIRE ST,20.9,b0182110-2ea4-43a6-b9db-73f61308f139
724,MAPLE-RED,Acer rubrum,Acer,latin,18,40,30,41.9037468,-87.7777949,N TAYLOR AVE,900 N TAYLOR AVE,19.6,10636442-4cc2-4b30-8979-46a7d35eae5e
726,MAPLE-RED,Acer rubrum,Acer,latin,17,30,30,41.903549,-87.77778,N TAYLOR AVE,900 N TAYLOR AVE,22.0,28a924ef-bf7b-42b8-95d8-4707d2cc74f5
728,ELM-AMERICAN,Ulmus americana,Ulmus,latin,40,60,50,41.9032834,-87.7777735,N TAYLOR AVE,900 N TAYLOR AVE,21.5,f685771b-f3a3-4b7e-a400-79534a94c619
729,ELM-AMERICAN,Ulmus americana,Ulmus,latin,36,60,50,41.9032015,-87.777772,N TAYLOR AVE,900 N TAYLOR AVE,21.2,9af12b5d-d389-4203-86b2-b9c776bee9ec
730,ELM-AMERICAN,Ulmus americana,Ulmus,latin,38,60,50,41.9031126,-87.7777674,N TAYLOR AVE,900 N TAYLOR AVE,21.7,17ec8ee1-3ade-4a0c-b9d6-d03cc41aa899
731,MAPLE-NORWAY,Acer platanoides,Acer,latin,19,40,30,41.9030013,-87.7777676,N TAYLOR AVE,900 N TAYLOR AVE,20.7,1b7ebed5-d577-43ff-85ce-0804bef592d9
733,LINDEN-AMERICAN,Tilia americana,Tilia,latin,18,30,20,41.9028234,-87.7777448,N TAYLOR AVE,900 N TAYLOR AVE,25.3,691b79f0-00f3-4053-824c-d23d592bdd31
734,MAPLE-NORWAY,Acer platanoides,Acer,latin,20,30,30,41.9027376,-87.7777429,N TAYLOR AVE,900 N TAYLOR AVE,25.1,d33bb5b7-0fe5-485e-8ddd-f693b8945806
735,GINKGO,Ginkgo biloba,Ginkgo,latin,24,40,30,41.9026295,-87.7777592,N TAYLOR AVE,900 N TAYLOR AVE,19.7,4c014448-ef3e-434f-bad9-26aee162b0b6
736,LINDEN-AMERICAN,Tilia americana,Tilia,latin,19,40,30,41.9025293,-87.7777592,N TAYLOR AVE,900 N TAYLOR AVE,18.8,479f3763-5f90-4c0a-ba26-248ed867a0ef
737,LINDEN-AMERICAN,Tilia americana,Tilia,latin,32,50,40,41.9024184,-87.7777435,N TAYLOR AVE,900 N TAYLOR AVE,22.1,bb1ff78c-dc34-4685-8344-deac48984210
738,BALDCYPRESS,Taxodium distichum,Taxodium,latin,6,20,10,41.9022985,-87.7777428,N TAYLOR AVE,900 N TAYLOR AVE,21.2,b7765550-6e6c-4311-85d3-4a91b85056c3
739,LINDEN-AMERICAN,Tilia americana,Tilia,latin,18,40,30,41.902212,-87.7777244,N TAYLOR AVE,900 N TAYLOR AVE,25.3,0130f541-0d6e-4677-92c3-eed44fcc5fad
740,LINDEN-AMERICAN,Tilia americana,Tilia,latin,17,40,20,41.9021123,-87.7777262,N TAYLOR AVE,900 N TAYLOR AVE,23.9,ef330609-7672-43ff-8ed1-b77c5da81728
741,MAPLE-SILVER,Acer saccharinum,Acer,latin,37,50,50,41.9021092,-87.7778926,N TAYLOR AVE,900 N TAYLOR AVE,21.3,a29b390d-fca4-4085-a155-7d9df4600436
742,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,16,30,30,41.9022223,-87.7778954,N TAYLOR AVE,900 N TAYLOR AVE,21.0,11edcb53-3347-4c78-8010-9469fa0f74c2
743,MAPLE-NORWAY,Acer platanoides,Acer,latin,26,30,30,41.9023643,-87.7778989,N TAYLOR AVE,900 N TAYLOR AVE,20.6,e5eadea2-3629-4413-ad95-f060891403a7
745,LONDON PLANETREE,Platanus x acerifolia,Platanus,latin,13,30,20,41.902623,-87.7779041,N TAYLOR AVE,900 N TAYLOR AVE,19.7,baae5fb4-7433-49eb-99e3-6284c833b37d
746,SPRUCE-BLUE,Picea pungens,Picea,latin,12,30,10,41.9028245,-87.7779147,N TAYLOR AVE,900 N TAYLOR AVE,20.7,fc4f0734-4ecb-4e54-b223-a92de87e4794
747,ELM-HYBRID,Ulmus 'Frontier',Ulmus,latin,18,30,20,41.9029331,-87.7779194,N TAYLOR AVE,900 N TAYLOR AVE,21.1,24cc9e7f-ecc9-479f-b125-f9c27fd32b47
752,HACKBERRY,Celtis occidentalis,Celtis,latin,27,40,40,41.9035108,-87.77794,N TAYLOR AVE,900 N TAYLOR AVE,21.8,a2360521-7c8d-4373-afcd-4bda2372901d
753,BEECH-EUROPEAN,Fagus sylvatica,Fagus,latin,5,10,10,41.9036251,-87.7779423,N TAYLOR AVE,900 N TAYLOR AVE,21.4,92604672-bc82-456c-9112-586508c0fbb7
754,LINDEN-AMERICAN,Tilia americana,Tilia,latin,20,40,30,41.9037407,-87.7779412,N TAYLOR AVE,900 N TAYLOR AVE,20.2,b0736914-8eae-43f1-838d-74f44325c27c
755,LINDEN-AMERICAN,Tilia americana,Tilia,latin,31,70,50,41.8962824,-87.7900291,IOWA ST,600 IOWA ST,13.8,dfcfa477-ad4e-49b6-a722-2257f1127a96
756,LINDEN-AMERICAN,Tilia americana,Tilia,latin,33,70,40,41.896259,-87.7901556,IOWA ST,600 IOWA ST,21.6,1e77700f-2b2b-4aa8-a6af-c100fc549b70
757,LINDEN-AMERICAN,Tilia americana,Tilia,latin,36,70,50,41.8962692,-87.7903129,IOWA ST,600 IOWA ST,17.0,454f5dbb-ec17-49e7-b534-f5f0a43f958d
758,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,12,50,20,41.8962585,-87.7905566,IOWA ST,600 IOWA ST,19.7,e935a4c5-0bf6-429f-8c13-9186cc97bc5f
759,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,34,60,50,41.8962686,-87.7907271,IOWA ST,600 IOWA ST,15.1,5d7e0053-91d6-4801-8e81-f9b880f30eda
760,OAK-BURR,Quercus macrocarpa,Quercus,latin,15,40,30,41.8962634,-87.790899,IOWA ST,600 IOWA ST,16.1,57aa62fb-d420-4d8c-9039-608eb3e7f9d3
761,OAK-RED,Quercus rubra,Quercus,latin,16,50,40,41.8962589,-87.7910358,IOWA ST,600 IOWA ST,17.0,ce7cedeb-1d10-402b-9b85-b3b269ed8147
762,MAPLE-NORWAY,Acer platanoides,Acer,latin,22,40,40,41.8962478,-87.7911558,IOWA ST,600 IOWA ST,20.4,668f0f5c-75d6-4c66-a372-914751bff753
763,LINDEN-AMERICAN,Tilia americana,Tilia,latin,28,60,50,41.8961424,-87.7912885,LINDEN AVE,500 LINDEN AVE,22.3,e91061e9-9283-44c0-b682-7169af182c41
764,MAPLE-NORWAY,Acer platanoides,Acer,latin,14,40,20,41.8960133,-87.7912863,LINDEN AVE,500 LINDEN AVE,22.0,ca0bf836-d15c-491f-8d7e-fbcea50ba79e
765,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,26,50,60,41.8963768,-87.7912085,IOWA ST,600 IOWA ST,27.0,da1b3fe5-659f-46a2-877c-a8a13495c1fe
766,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,25,60,50,41.8963703,-87.7910713,IOWA ST,600 IOWA ST,23.8,038aa196-2067-4b33-b9e5-536b5382fb30
767,LINDEN-AMERICAN,Tilia americana,Tilia,latin,33,60,60,41.8963773,-87.7909077,IOWA ST,600 IOWA ST,25.5,a50ac65f-007b-453a-bb5a-a5a885e3394c
768,LINDEN-AMERICAN,Tilia americana,Tilia,latin,22,60,30,41.8963752,-87.7907127,IOWA ST,600 IOWA ST,23.7,13686b51-2e24-4cc7-b401-7cc6432b7077
769,MAPLE-NORWAY,Acer platanoides,Acer,latin,21,50,40,41.8963781,-87.7905457,IOWA ST,600 IOWA ST,23.9,272c6268-76e8-46b7-9d08-f4003ab4f973
770,MAPLE-NORWAY,Acer platanoides,Acer,latin,16,30,30,41.8963794,-87.79035,IOWA ST,600 IOWA ST,23.3,5eabeda2-fad4-4a7f-a04e-5688f1b343c7
771,MAPLE-NORWAY,Acer platanoides,Acer,latin,16,30,30,41.896382,-87.7901982,IOWA ST,600 IOWA ST,23.5,1bd487b4-e98a-4824-8a72-a1be646922a8
772,MAPLE-NORWAY,Acer platanoides,Acer,latin,8,20,20,41.8963919,-87.7900538,IOWA ST,600 IOWA ST,26.3,c1beff22-184d-4937-a6f9-036a0f6c53fe
776,ELM-HYBRID,Ulmus 'Frontier',Ulmus,latin,11,40,30,41.8956143,-87.7912595,LINDEN AVE,500 LINDEN AVE,26.5,57b1f550-93dd-4a69-928d-70861fd649ec
777,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,16,40,30,41.8954668,-87.7912718,LINDEN AVE,500 LINDEN AVE,22.1,bb5ab692-6f96-48de-a57a-d75796809143
778,MAPLE-NORWAY,Acer platanoides,Acer,latin,18,50,40,41.8952855,-87.7912618,LINDEN AVE,500 LINDEN AVE,23.5,ce91c58e-9f6a-4af2-93e6-fb53efc4fe82
779,ELM-HYBRID,Ulmus 'Frontier',Ulmus,latin,8,30,20,41.8951843,-87.7912628,LINDEN AVE,500 LINDEN AVE,22.5,ff502a0c-c62d-4a4e-98d0-85eb7030c4df
780,HONEYLOCUST,Gleditsia triacanthos,Gleditsia,latin,10,30,30,41.8950578,-87.7912582,LINDEN AVE,500 LINDEN AVE,22.8,edd36473-38d8-487e-ad5a-a83302c772dd
782,LINDEN-AMERICAN,Tilia americana,Tilia,latin,36,60,40,41.8946083,-87.7912481,LINDEN AVE,500 LINDEN AVE,22.3,6c210469-037e-4962-ae1f-ff0bcc4caa23
783,BLACK LOCUST,Robinia pseudoacacia,Robinia,latin,11,60,30,41.8945524,-87.7911493,CHICAGO AVE,600 CHICAGO AVE,30.8,a5703ae9-af6f-4970-96d9-435dd9b2c115
784,ELM-HYBRID,Ulmus 'Morton Glossy',Ulmus,latin,12,30,50,41.8945585,-87.7909822,CHICAGO AVE,600 CHICAGO AVE,32.0,0852251f-d8d3-414b-afd9-128fab42a259
786,LINDEN-LITTLELEAF,Tilia cordata,Tilia,latin,18,50,30,41.8945546,-87.7907442,CHICAGO AVE,600 CHICAGO AVE,29.1,a7baf629-fe1c-45cd-88a0-1b991a836f09
787,LINDEN-AMERICAN,Tilia americana,Tilia,latin,17,50,30,41.894566,-87.7906568,CHICAGO AVE,600 CHICAGO AVE,32.8,7403b2f3-4be3-4794-9c82-dadaec77023d
788,ELM-HYBRID,Ulmus 'Morton Glossy',Ulmus,latin,9,20,30,41.8945724,-87.7901654,CHICAGO AVE,600 CHICAGO AVE,32.1,a8598d1a-55fc-46f4-bc2c-b63691613833
789,HACKBERRY,Celtis occidentalis,Celtis,latin,12,20,30,41.8945778,-87.7899655,CHICAGO AVE,600 CHICAGO AVE,32.8,31ec8057-d0a4-456d-9966-53b2aedb5ee5
790,ELM-HYBRID,Ulmus x spp,Ulmus,latin,20,40,30,41.8945443,-87.7914959,CHICAGO AVE,600 CHICAGO AVE,30.0,62da4afd-e984-43d6-be5e-d7808a2f233d
791,MAPLE-NORWAY,Acer platanoides,Acer,latin,13,30,20,41.8945427,-87.7916311,CHICAGO AVE,600 CHICAGO AVE,30.3,65813a38-f20a-448b-82d2-1ad877759ed5
794,HACKBERRY,Celtis occidentalis,Celtis,latin,32,40,50,41.8947639,-87.7914082,LINDEN AVE,500 LINDEN AVE,20.0,09d0d784-8374-402b-bc5e-7194a1b99b3a
795,MAPLE-RED,Acer rubrum,Acer,latin,12,30,30,41.8949039,-87.7914181,LINDEN AVE,500 LINDEN AVE,21.7,d63f928e-b119-437d-a044-c8cef46fdf4c
